geolocation_name,quarter_label,country,year,deflated_gdp_usd,us_cpi,landlocked,region_economic_classification,access_to_airport,access_to_port,access_to_highway,access_to_railway,straight_distance_to_capital_km,seismic_hazard_zone,flood_risk_class,tropical_cyclone_wind_risk,tornadoes_wind_risk,koppen_climate_zone,sentinel2_tiff_file_name,viirs_tiff_file_name,construction_cost_per_m2_usd
81,1,1,2019,4070264756531.522,115.9781187205398,0,3,1,1,1,1,260.0,3,1,2,1,3,sentinel_2_23000_aichi_2019-Q1.tif,viirs_23000_aichi_2019-Q1.tif,1796.8792690365196
53,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,250.0,2,1,2,1,3,sentinel_2_15000_niigata_2021-Q3.tif,viirs_15000_niigata_2021-Q3.tif,1644.4191811557228
3,3,0,2020,291244296180.30774,119.1285399053605,1,1,1,0,1,0,870.0,3,1,2,0,0,sentinel_2_cotabato_2020-Q3.tif,viirs_cotabato_2020-Q3.tif,253.5518709395504
62,1,0,2021,332183318448.6994,120.6838014481023,0,1,0,1,1,0,115.0,2,1,3,0,1,sentinel_2_zambales_2021-Q1.tif,viirs_zambales_2021-Q1.tif,244.0409505715535
10,3,1,2019,4070264756531.522,117.6899153350103,0,3,1,1,1,1,900.0,3,1,2,0,3,sentinel_2_43000_kumamoto_2019-Q3.tif,viirs_43000_kumamoto_2019-Q3.tif,1776.89527390313
113,1,0,2021,332183318448.6994,120.6838014481023,0,1,0,1,1,0,820.0,2,1,1,0,0,sentinel_2_zamboanga_sibugay_2021-Q1.tif,viirs_zamboanga_sibugay_2021-Q1.tif,124.2886135843613
59,1,1,2021,4247588558872.2593,120.6838014481023,0,3,1,1,1,1,770.0,2,1,2,1,3,sentinel_2_44000_oita_2021-Q1.tif,viirs_44000_oita_2021-Q1.tif,1523.1500976770135
57,2,1,2019,4070264756531.522,117.3681318135368,1,3,0,0,1,1,370.0,2,0,1,0,3,sentinel_2_26000_kyoto_2019-Q2.tif,viirs_26000_kyoto_2019-Q2.tif,2065.932181300802
33,1,0,2020,291244296180.30774,118.4352913210933,1,1,0,0,1,0,330.0,3,1,2,0,1,sentinel_2_abra_2020-Q1.tif,viirs_abra_2020-Q1.tif,178.03766954025562
31,4,1,2019,4070264756531.522,117.9406160358257,1,3,0,0,1,1,22.5,2,1,1,1,3,sentinel_2_11000_saitama_2019-Q4.tif,viirs_11000_saitama_2019-Q4.tif,1811.2337373297887
92,3,0,2020,291244296180.30774,119.1285399053605,0,1,0,0,1,1,57.5,2,1,2,0,1,sentinel_2_laguna_2020-Q3.tif,viirs_laguna_2020-Q3.tif,204.7661583153943
51,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,350.0,2,1,3,0,1,sentinel_2_cagayan_2020-Q2.tif,viirs_cagayan_2020-Q2.tif,194.8373055328764
39,1,0,2019,299682074191.28937,115.9781187205398,1,1,0,0,1,0,240.0,2,1,2,0,4,sentinel_2_ifugao_2019-Q1.tif,viirs_ifugao_2019-Q1.tif,239.99707105436391
88,1,1,2019,4070264756531.522,115.9781187205398,0,3,1,1,1,1,30.0,3,1,3,1,3,sentinel_2_14000_kanagawa_2019-Q1.tif,viirs_14000_kanagawa_2019-Q1.tif,1911.351544171219
45,4,1,2019,4070264756531.522,117.9406160358257,1,3,0,0,1,1,110.0,2,0,2,1,3,sentinel_2_19000_yamanashi_2019-Q4.tif,viirs_19000_yamanashi_2019-Q4.tif,1671.8928556716464
63,2,0,2020,291244296180.30774,117.7956988014519,0,1,0,1,1,0,640.0,2,1,3,0,0,sentinel_2_southern_leyte_2020-Q2.tif,viirs_southern_leyte_2020-Q2.tif,180.4789043205682
42,2,0,2021,332183318448.6994,123.5075473904579,1,1,0,0,1,0,210.0,3,0,3,0,4,sentinel_2_benguet_2021-Q2.tif,viirs_benguet_2021-Q2.tif,234.0003026154777
40,1,1,2024,3928801383782.808,142.3299725681459,0,3,1,1,1,1,0.0,3,1,2,1,3,sentinel_2_13000_tokyo_2024-Q1.tif,viirs_13000_tokyo_2024-Q1.tif,2530.570724453581
27,3,1,2024,3928801383782.808,144.403145070865,0,3,0,1,1,1,320.0,2,1,1,1,3,sentinel_2_18000_fukui_2024-Q3.tif,viirs_18000_fukui_2024-Q3.tif,1986.7255208110912
44,1,1,2022,3880440088794.578,130.2983261906564,0,3,1,1,1,1,430.0,3,1,2,1,3,sentinel_2_28000_hyogo_2022-Q1.tif,viirs_28000_hyogo_2022-Q1.tif,1781.4504421860056
16,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,260.0,2,1,2,1,3,sentinel_2_16000_toyama_2021-Q3.tif,viirs_16000_toyama_2021-Q3.tif,1813.794598100683
58,3,1,2022,3880440088794.578,135.9371046973515,0,3,0,1,1,1,320.0,3,1,3,1,3,sentinel_2_24000_mie_2022-Q3.tif,viirs_24000_mie_2022-Q3.tif,1409.4916917644616
30,4,0,2021,332183318448.6994,127.389433729792,0,1,1,1,1,0,150.0,2,1,2,0,1,sentinel_2_occidental_mindoro_2021-Q4.tif,viirs_occidental_mindoro_2021-Q4.tif,226.8712129710108
102,2,1,2022,3880440088794.578,134.1731806810651,0,3,1,1,1,1,100.0,3,1,2,1,3,sentinel_2_08000_ibaraki_2022-Q2.tif,viirs_08000_ibaraki_2022-Q2.tif,1452.5029916145202
98,4,1,2022,3880440088794.578,136.4362131047677,0,3,1,1,1,1,670.0,2,1,3,1,3,sentinel_2_38000_ehime_2022-Q4.tif,viirs_38000_ehime_2022-Q4.tif,1363.3742836035494
57,2,1,2024,3928801383782.808,143.9682405014625,1,3,0,0,1,1,370.0,2,0,2,1,3,sentinel_2_26000_kyoto_2024-Q2.tif,viirs_26000_kyoto_2024-Q2.tif,1857.3236847681592
121,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,790.0,2,1,3,0,1,sentinel_2_misamis_oriental_2020-Q2.tif,viirs_misamis_oriental_2020-Q2.tif,225.2679044041099
67,4,0,2021,332183318448.6994,127.389433729792,0,1,0,0,1,0,145.0,3,1,3,0,0,sentinel_2_aurora_2021-Q4.tif,viirs_aurora_2021-Q4.tif,259.107433400411
97,1,0,2020,291244296180.30774,118.4352913210933,0,1,0,1,1,0,340.0,2,1,3,1,2,sentinel_2_ilocos_sur_2020-Q1.tif,viirs_ilocos_sur_2020-Q1.tif,178.46001020554516
61,2,1,2024,3928801383782.808,143.9682405014625,0,3,1,1,1,1,680.0,2,1,2,1,3,sentinel_2_34000_hiroshima_2024-Q2.tif,viirs_34000_hiroshima_2024-Q2.tif,1768.2220283080917
89,1,0,2020,291244296180.30774,118.4352913210933,0,1,1,1,1,0,970.0,2,1,2,0,0,sentinel_2_davao_del_norte_2020-Q1.tif,viirs_davao_del_norte_2020-Q1.tif,131.09758936830428
23,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,500.0,2,1,3,0,0,sentinel_2_samar_2020-Q2.tif,viirs_samar_2020-Q2.tif,299.621925756494
118,3,0,2019,299682074191.28937,117.6899153350103,0,1,0,0,1,0,18.0,3,1,2,0,1,sentinel_2_rizal_2019-Q3.tif,viirs_rizal_2019-Q3.tif,271.3001233359929
99,2,0,2019,299682074191.28937,117.3681318135368,0,1,1,1,1,0,570.0,3,1,4,0,0,sentinel_2_eastern_samar_2019-Q2.tif,viirs_eastern_samar_2019-Q2.tif,240.64580433021703
40,1,1,2021,4247588558872.2593,120.6838014481023,0,3,1,1,1,1,0.0,3,1,2,1,3,sentinel_2_13000_tokyo_2021-Q1.tif,viirs_13000_tokyo_2021-Q1.tif,2771.1111685490355
70,3,1,2019,4070264756531.522,117.6899153350103,0,3,1,1,1,1,880.0,2,1,2,1,3,sentinel_2_40000_fukuoka_2019-Q3.tif,viirs_40000_fukuoka_2019-Q3.tif,1873.9078920534007
77,2,1,2020,4069008481605.98,117.7956988014519,1,3,1,0,1,1,180.0,2,1,1,0,5,sentinel_2_20000_nagano_2020-Q2.tif,viirs_20000_nagano_2020-Q2.tif,1957.3610836400017
71,3,0,2019,299682074191.28937,117.6899153350103,0,1,1,1,1,0,690.0,2,1,2,0,1,sentinel_2_zamboanga_del_norte_2019-Q3.tif,viirs_zamboanga_del_norte_2019-Q3.tif,150.7741815141773
116,4,0,2020,291244296180.30774,119.4024762808857,1,0,0,0,1,0,400.0,2,1,2,0,1,sentinel_2_apayao_2020-Q4.tif,viirs_apayao_2020-Q4.tif,167.01739529788364
16,2,1,2023,3993446887350.673,139.5056151606663,0,3,1,1,1,1,260.0,2,1,1,1,3,sentinel_2_16000_toyama_2023-Q2.tif,viirs_16000_toyama_2023-Q2.tif,1786.8935269687593
61,3,1,2020,4069008481605.98,119.1285399053605,0,3,1,1,1,1,680.0,2,1,2,1,3,sentinel_2_34000_hiroshima_2020-Q3.tif,viirs_34000_hiroshima_2020-Q3.tif,2098.670472613748
100,4,0,2020,291244296180.30774,119.4024762808857,0,1,1,1,1,0,790.0,2,1,2,0,0,sentinel_2_zamboanga_del_sur_2020-Q4.tif,viirs_zamboanga_del_sur_2020-Q4.tif,217.13469939961792
2,2,1,2021,4247588558872.2593,123.5075473904579,0,3,1,1,1,1,450.0,2,1,1,0,5,sentinel_2_05000_akita_2021-Q2.tif,viirs_05000_akita_2021-Q2.tif,2025.7627267618827
54,3,1,2020,4069008481605.98,119.1285399053605,1,3,1,0,1,1,300.0,2,1,2,1,5,sentinel_2_06000_yamagata_2020-Q3.tif,viirs_06000_yamagata_2020-Q3.tif,1892.9777087905563
119,3,0,2021,332183318448.6994,125.4848727349994,0,1,0,1,1,0,55.0,2,1,3,0,1,sentinel_2_bataan_2021-Q3.tif,viirs_bataan_2021-Q3.tif,255.50296007156865
117,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,370.0,3,1,3,0,1,sentinel_2_masbate_2020-Q2.tif,viirs_masbate_2020-Q2.tif,290.38965924194883
72,2,1,2021,4247588558872.2593,123.5075473904579,0,3,1,1,1,1,540.0,2,0,2,1,3,sentinel_2_37000_kagawa_2021-Q2.tif,viirs_37000_kagawa_2021-Q2.tif,1694.732224816459
53,4,1,2023,3993446887350.673,140.8613862067226,0,3,1,1,1,1,250.0,2,1,1,1,3,sentinel_2_15000_niigata_2023-Q4.tif,viirs_15000_niigata_2023-Q4.tif,1579.9122481922143
82,4,0,2021,332183318448.6994,127.389433729792,0,1,1,1,1,0,170.0,2,0,3,0,1,sentinel_2_marinduque_2021-Q4.tif,viirs_marinduque_2021-Q4.tif,196.0196631112444
1,3,1,2021,4247588558872.2593,125.4848727349994,1,3,0,0,1,1,370.0,2,1,2,1,3,sentinel_2_29000_nara_2021-Q3.tif,viirs_29000_nara_2021-Q3.tif,2035.192041589908
69,3,1,2023,3993446887350.673,140.714328844415,0,3,1,1,1,1,900.0,2,1,2,1,3,sentinel_2_41000_saga_2023-Q3.tif,viirs_41000_saga_2023-Q3.tif,1417.167178904055
21,2,1,2020,4069008481605.98,117.7956988014519,0,3,1,1,1,1,500.0,3,1,2,1,3,sentinel_2_36000_tokushima_2020-Q2.tif,viirs_36000_tokushima_2020-Q2.tif,2000.0487735643096
123,3,0,2021,332183318448.6994,125.4848727349994,0,1,1,1,1,0,660.0,3,0,3,0,3,sentinel_2_batanes_2021-Q3.tif,viirs_batanes_2021-Q3.tif,472.3531325402299
73,2,1,2023,3993446887350.673,139.5056151606663,1,3,0,0,1,1,100.0,2,1,2,1,3,sentinel_2_09000_tochigi_2023-Q2.tif,viirs_09000_tochigi_2023-Q2.tif,1771.0978059826512
80,1,0,2020,291244296180.30774,118.4352913210933,1,1,0,0,1,0,340.0,2,1,2,0,1,sentinel_2_kalinga_2020-Q1.tif,viirs_kalinga_2020-Q1.tif,204.27036730661172
54,1,1,2024,3928801383782.808,142.3299725681459,1,3,1,0,1,1,300.0,2,1,1,1,5,sentinel_2_06000_yamagata_2024-Q1.tif,viirs_06000_yamagata_2024-Q1.tif,1734.169745549514
99,3,0,2020,291244296180.30774,119.1285399053605,0,1,1,1,1,0,570.0,3,1,4,0,0,sentinel_2_eastern_samar_2020-Q3.tif,viirs_eastern_samar_2020-Q3.tif,258.90354259044693
76,3,0,2020,291244296180.30774,119.1285399053605,0,1,0,1,1,0,1030.0,2,1,2,0,0,sentinel_2_sarangani_2020-Q3.tif,viirs_sarangani_2020-Q3.tif,165.02867054813453
12,2,1,2020,4069008481605.98,117.7956988014519,0,3,1,1,1,1,970.0,3,1,3,1,3,sentinel_2_46000_kagoshima_2020-Q2.tif,viirs_46000_kagoshima_2020-Q2.tif,1811.1170397762423
29,1,0,2020,291244296180.30774,118.4352913210933,0,1,0,1,1,0,790.0,2,1,2,1,0,sentinel_2_lanao_del_norte_2020-Q1.tif,viirs_lanao_del_norte_2020-Q1.tif,234.362076038243
89,3,0,2021,332183318448.6994,125.4848727349994,0,1,1,1,1,0,970.0,2,1,2,0,0,sentinel_2_davao_del_norte_2021-Q3.tif,viirs_davao_del_norte_2021-Q3.tif,138.1180558699172
69,3,1,2022,3880440088794.578,135.9371046973515,0,3,1,1,1,1,900.0,2,1,2,1,3,sentinel_2_41000_saga_2022-Q3.tif,viirs_41000_saga_2022-Q3.tif,1626.0745979381447
109,3,0,2021,332183318448.6994,125.4848727349994,0,1,0,1,1,0,570.0,2,1,3,0,0,sentinel_2_biliran_2021-Q3.tif,viirs_biliran_2021-Q3.tif,288.87219381632684
55,4,1,2022,3880440088794.578,136.4362131047677,0,3,1,1,1,1,450.0,3,1,3,1,3,sentinel_2_30000_wakayama_2022-Q4.tif,viirs_30000_wakayama_2022-Q4.tif,1378.4407660212091
47,2,0,2021,332183318448.6994,123.5075473904579,0,1,1,1,1,0,130.0,2,1,3,0,1,sentinel_2_oriental_mindoro_2021-Q2.tif,viirs_oriental_mindoro_2021-Q2.tif,204.1714403937076
15,3,1,2024,3928801383782.808,144.403145070865,0,3,1,1,1,1,1200.0,2,1,2,1,3,sentinel_2_42000_nagasaki_2024-Q3.tif,viirs_42000_nagasaki_2024-Q3.tif,1677.8926219326322
98,2,1,2019,4070264756531.522,117.3681318135368,0,3,1,1,1,1,670.0,2,1,2,1,3,sentinel_2_38000_ehime_2019-Q2.tif,viirs_38000_ehime_2019-Q2.tif,1814.784802900783
65,3,0,2021,332183318448.6994,125.4848727349994,0,1,1,1,1,0,780.0,2,1,1,0,0,sentinel_2_misamis_occidental_2021-Q3.tif,viirs_misamis_occidental_2021-Q3.tif,101.96361953187125
106,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,830.0,3,1,1,1,6,sentinel_2_01000_hokkaido_2021-Q3.tif,viirs_01000_hokkaido_2021-Q3.tif,1861.061831831949
83,3,0,2021,332183318448.6994,125.4848727349994,0,1,1,1,1,0,630.0,2,1,2,0,1,sentinel_2_negros_oriental_2021-Q3.tif,viirs_negros_oriental_2021-Q3.tif,197.79433675267177
34,4,0,2021,332183318448.6994,127.389433729792,0,1,1,1,1,0,800.0,2,1,2,0,0,sentinel_2_agusan_del_norte_2021-Q4.tif,viirs_agusan_del_norte_2021-Q4.tif,151.76592617362974
56,3,1,2023,3993446887350.673,140.714328844415,0,3,1,1,1,1,37.5,3,1,3,1,3,sentinel_2_12000_chiba_2023-Q3.tif,viirs_12000_chiba_2023-Q3.tif,1566.9966198385443
61,3,1,2023,3993446887350.673,140.714328844415,0,3,1,1,1,1,680.0,2,1,2,1,3,sentinel_2_34000_hiroshima_2023-Q3.tif,viirs_34000_hiroshima_2023-Q3.tif,1735.062656661684
68,3,1,2022,3880440088794.578,135.9371046973515,0,3,1,1,1,0,1550.0,2,1,3,0,3,sentinel_2_47000_okinawa_2022-Q3.tif,viirs_47000_okinawa_2022-Q3.tif,2000.6410138925376
40,4,1,2019,4070264756531.522,117.9406160358257,0,3,1,1,1,1,0.0,3,1,2,1,3,sentinel_2_13000_tokyo_2019-Q4.tif,viirs_13000_tokyo_2019-Q4.tif,2814.088712894056
35,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,650.0,2,1,2,0,3,sentinel_2_32000_shimane_2021-Q3.tif,viirs_32000_shimane_2021-Q3.tif,1507.4092583559443
115,3,1,2019,4070264756531.522,117.6899153350103,0,3,1,1,1,1,400.0,3,1,3,1,3,sentinel_2_27000_osaka_2019-Q3.tif,viirs_27000_osaka_2019-Q3.tif,1994.2244435474192
69,3,1,2024,3928801383782.808,144.403145070865,0,3,1,1,1,1,900.0,2,1,2,1,3,sentinel_2_41000_saga_2024-Q3.tif,viirs_41000_saga_2024-Q3.tif,1683.7046308419217
32,3,0,2019,299682074191.28937,117.6899153350103,0,1,1,1,1,0,400.0,2,1,3,0,1,sentinel_2_capiz_2019-Q3.tif,viirs_capiz_2019-Q3.tif,227.6168722547449
54,2,1,2021,4247588558872.2593,123.5075473904579,0,3,1,0,1,1,300.0,2,1,1,1,5,sentinel_2_06000_yamagata_2021-Q2.tif,viirs_06000_yamagata_2021-Q2.tif,1647.249672540329
107,3,0,2020,291244296180.30774,119.1285399053605,0,1,1,1,1,0,270.0,2,0,3,0,1,sentinel_2_romblon_2020-Q3.tif,viirs_romblon_2020-Q3.tif,235.70552169169835
21,4,1,2019,4070264756531.522,117.9406160358257,0,3,1,1,1,1,500.0,3,1,3,1,3,sentinel_2_36000_tokushima_2019-Q4.tif,viirs_36000_tokushima_2019-Q4.tif,1834.5739216252648
88,4,1,2021,4247588558872.2593,127.389433729792,0,3,1,1,1,1,30.0,3,1,2,1,3,sentinel_2_14000_kanagawa_2021-Q4.tif,viirs_14000_kanagawa_2021-Q4.tif,1818.817734300764
68,1,1,2022,3880440088794.578,130.2983261906564,0,3,1,1,1,0,1550.0,2,1,3,0,3,sentinel_2_47000_okinawa_2022-Q1.tif,viirs_47000_okinawa_2022-Q1.tif,1937.8470133808507
13,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,570.0,2,1,4,0,0,sentinel_2_leyte_2020-Q2.tif,viirs_leyte_2020-Q2.tif,206.13172303698383
124,3,0,2020,291244296180.30774,119.1285399053605,1,0,0,0,1,0,820.0,2,0,2,0,0,sentinel_2_lanao_del_sur_2020-Q3.tif,viirs_lanao_del_sur_2020-Q3.tif,173.5646827638717
84,3,0,2020,291244296180.30774,119.1285399053605,0,1,1,1,1,0,570.0,2,0,2,0,1,sentinel_2_siquijor_2020-Q3.tif,viirs_siquijor_2020-Q3.tif,226.76340342208383
28,4,0,2021,332183318448.6994,127.389433729792,1,1,1,0,1,0,285.0,2,1,3,0,1,sentinel_2_isabela_2021-Q4.tif,viirs_isabela_2021-Q4.tif,173.5412150610312
98,2,1,2024,3928801383782.808,143.9682405014625,0,3,1,1,1,1,670.0,2,1,3,1,3,sentinel_2_38000_ehime_2024-Q2.tif,viirs_38000_ehime_2024-Q2.tif,1562.0503583841737
1,4,1,2024,3928801383782.808,144.7279859179582,1,3,0,0,1,1,370.0,2,1,1,0,3,sentinel_2_29000_nara_2024-Q4.tif,viirs_29000_nara_2024-Q4.tif,1456.6397644818207
73,4,1,2024,3928801383782.808,144.7279859179582,1,3,0,0,1,1,100.0,2,1,1,0,3,sentinel_2_09000_tochigi_2024-Q4.tif,viirs_09000_tochigi_2024-Q4.tif,1534.448931841302
11,2,1,2019,4070264756531.522,117.3681318135368,0,3,1,1,1,1,870.0,2,1,3,1,3,sentinel_2_45000_miyazaki_2019-Q2.tif,viirs_45000_miyazaki_2019-Q2.tif,1589.3380910079363
11,4,1,2021,4247588558872.2593,127.389433729792,0,3,1,1,1,1,870.0,2,1,3,1,3,sentinel_2_45000_miyazaki_2021-Q4.tif,viirs_45000_miyazaki_2021-Q4.tif,1701.1552778038822
79,2,0,2020,291244296180.30774,117.7956988014519,0,1,1,1,1,0,630.0,2,1,2,0,1,sentinel_2_bohol_2020-Q2.tif,viirs_bohol_2020-Q2.tif,200.0788273290371
111,3,1,2022,3880440088794.578,135.9371046973515,0,3,1,1,1,1,250.0,3,1,1,1,3,sentinel_2_07000_fukushima_2022-Q3.tif,viirs_07000_fukushima_2022-Q3.tif,1497.3554758129476
12,1,1,2020,4069008481605.98,118.4352913210933,0,3,1,1,1,1,970.0,3,1,3,1,3,sentinel_2_46000_kagoshima_2020-Q1.tif,viirs_46000_kagoshima_2020-Q1.tif,1878.734747784837
59,2,1,2020,4069008481605.98,117.7956988014519,0,3,1,1,1,1,770.0,2,1,2,1,3,sentinel_2_44000_oita_2020-Q2.tif,viirs_44000_oita_2020-Q2.tif,1877.082554361911
15,1,1,2020,4069008481605.98,118.4352913210933,0,3,1,1,1,1,1200.0,2,1,3,1,3,sentinel_2_42000_nagasaki_2020-Q1.tif,viirs_42000_nagasaki_2020-Q1.tif,2137.355313412675
21,2,1,2019,4070264756531.522,117.3681318135368,0,3,1,1,1,1,500.0,3,1,3,1,3,sentinel_2_36000_tokushima_2019-Q2.tif,viirs_36000_tokushima_2019-Q2.tif,1809.0869488864075
115,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,400.0,3,1,3,1,3,sentinel_2_27000_osaka_2021-Q3.tif,viirs_27000_osaka_2021-Q3.tif,2124.7133338222934
7,1,1,2022,3880440088794.578,130.2983261906564,0,3,1,1,1,1,150.0,3,1,2,1,3,sentinel_2_22000_shizuoka_2022-Q1.tif,viirs_22000_shizuoka_2022-Q1.tif,1737.8765177386283
89,4,0,2021,332183318448.6994,127.389433729792,0,1,1,1,1,0,970.0,2,1,2,0,0,sentinel_2_davao_del_norte_2021-Q4.tif,viirs_davao_del_norte_2021-Q4.tif,152.80343348882977
87,3,0,2021,332183318448.6994,125.4848727349994,0,1,1,1,1,0,460.0,2,1,3,0,1,sentinel_2_iloilo_2021-Q3.tif,viirs_iloilo_2021-Q3.tif,214.1066473310844
60,2,1,2024,3928801383782.808,143.9682405014625,1,3,0,0,1,1,340.0,2,1,2,1,3,sentinel_2_25000_shiga_2024-Q2.tif,viirs_25000_shiga_2024-Q2.tif,1441.9543556435003
73,4,1,2019,4070264756531.522,117.9406160358257,1,3,0,0,1,1,100.0,2,1,1,1,3,sentinel_2_09000_tochigi_2019-Q4.tif,viirs_09000_tochigi_2019-Q4.tif,1617.425832084681
121,3,0,2019,299682074191.28937,117.6899153350103,0,1,1,1,1,0,790.0,2,1,1,0,1,sentinel_2_misamis_oriental_2019-Q3.tif,viirs_misamis_oriental_2019-Q3.tif,246.0124234920835
98,3,1,2023,3993446887350.673,140.714328844415,0,3,1,1,1,1,670.0,2,1,2,1,3,sentinel_2_38000_ehime_2023-Q3.tif,viirs_38000_ehime_2023-Q3.tif,1802.27521037873
27,3,1,2019,4070264756531.522,117.6899153350103,0,3,0,1,1,1,320.0,2,1,1,1,3,sentinel_2_18000_fukui_2019-Q3.tif,viirs_18000_fukui_2019-Q3.tif,2007.815941276677
2,1,1,2019,4070264756531.522,115.9781187205398,0,3,1,1,1,1,450.0,2,1,1,0,5,sentinel_2_05000_akita_2019-Q1.tif,viirs_05000_akita_2019-Q1.tif,1656.2183101739258
45,1,1,2021,4247588558872.2593,120.6838014481023,1,3,0,0,1,1,110.0,2,0,1,0,3,sentinel_2_19000_yamanashi_2021-Q1.tif,viirs_19000_yamanashi_2021-Q1.tif,1952.031927186562
15,2,1,2019,4070264756531.522,117.3681318135368,0,3,1,1,1,1,1200.0,2,1,3,1,3,sentinel_2_42000_nagasaki_2019-Q2.tif,viirs_42000_nagasaki_2019-Q2.tif,2149.794679182459
111,1,1,2022,3880440088794.578,130.2983261906564,0,3,1,1,1,1,250.0,3,1,1,1,3,sentinel_2_07000_fukushima_2022-Q1.tif,viirs_07000_fukushima_2022-Q1.tif,1903.382413166741
27,4,1,2021,4247588558872.2593,127.389433729792,0,3,0,1,1,1,320.0,2,1,2,1,3,sentinel_2_18000_fukui_2021-Q4.tif,viirs_18000_fukui_2021-Q4.tif,2181.4003315246723
25,4,0,2019,299682074191.28937,117.9406160358257,1,1,0,0,1,0,265.0,2,0,2,0,1,sentinel_2_quirino_2019-Q4.tif,viirs_quirino_2019-Q4.tif,236.7766508408681
77,2,1,2024,3928801383782.808,143.9682405014625,1,3,1,0,1,1,180.0,2,1,1,0,5,sentinel_2_20000_nagano_2024-Q2.tif,viirs_20000_nagano_2024-Q2.tif,1845.5823183716589
76,2,0,2021,332183318448.6994,123.5075473904579,0,1,0,1,1,0,1030.0,2,1,2,0,0,sentinel_2_sarangani_2021-Q2.tif,viirs_sarangani_2021-Q2.tif,180.26606413728635
44,1,1,2024,3928801383782.808,142.3299725681459,0,3,1,1,1,1,430.0,3,1,2,1,3,sentinel_2_28000_hyogo_2024-Q1.tif,viirs_28000_hyogo_2024-Q1.tif,2108.7027919161087
122,1,0,2020,291244296180.30774,118.4352913210933,0,1,0,1,1,0,390.0,2,1,3,0,0,sentinel_2_sorsogon_2020-Q1.tif,viirs_sorsogon_2020-Q1.tif,222.90618517961897
122,3,0,2019,299682074191.28937,117.6899153350103,0,1,0,1,1,0,390.0,2,1,3,0,0,sentinel_2_sorsogon_2019-Q3.tif,viirs_sorsogon_2019-Q3.tif,235.63993981590417
51,1,0,2021,332183318448.6994,120.6838014481023,0,1,1,1,1,0,350.0,2,1,3,0,1,sentinel_2_cagayan_2021-Q1.tif,viirs_cagayan_2021-Q1.tif,218.5829499957884
45,4,1,2022,3880440088794.578,136.4362131047677,1,3,0,0,1,1,110.0,2,0,1,1,3,sentinel_2_19000_yamanashi_2022-Q4.tif,viirs_19000_yamanashi_2022-Q4.tif,1501.339309779025
58,2,1,2019,4070264756531.522,117.3681318135368,0,3,0,1,1,1,320.0,3,1,3,1,3,sentinel_2_24000_mie_2019-Q2.tif,viirs_24000_mie_2019-Q2.tif,1797.8575445916877
102,3,1,2021,4247588558872.2593,125.4848727349994,0,3,1,1,1,1,100.0,3,1,2,1,3,sentinel_2_08000_ibaraki_2021-Q3.tif,viirs_08000_ibaraki_2021-Q3.tif,1617.1959148149297
6,3,1,2020,4069008481605.98,119.1285399053605,0,3,1,1,1,1,270.0,2,1,1,1,3,sentinel_2_17000_ishikawa_2020-Q3.tif,viirs_17000_ishikawa_2020-Q3.tif,1892.0030883564584
60,3,1,2019,4070264756531.522,117.6899153350103,1,3,0,0,1,1,340.0,2,1,2,1,3,sentinel_2_25000_shiga_2019-Q3.tif,viirs_25000_shiga_2019-Q3.tif,1750.3274967165853
62,4,0,2020,291244296180.30774,119.4024762808857,0,1,1,1,1,0,115.0,2,1,3,0,1,sentinel_2_zambales_2020-Q4.tif,viirs_zambales_2020-Q4.tif,197.4358891177997
24,3,0,2021,332183318448.6994,125.4848727349994,0,1,1,1,1,0,470.0,2,1,3,0,0,sentinel_2_northern_samar_2021-Q3.tif,viirs_northern_samar_2021-Q3.tif,254.0439365995869
20,4,0,2020,291244296180.30774,119.4024762808857,1,1,0,0,1,1,30.0,2,1,2,0,1,sentinel_2_bulacan_2020-Q4.tif,viirs_bulacan_2020-Q4.tif,148.53865259764552
121,4,0,2019,299682074191.28937,117.9406160358257,0,1,1,1,1,0,790.0,2,1,1,0,1,sentinel_2_misamis_oriental_2019-Q4.tif,viirs_misamis_oriental_2019-Q4.tif,189.9288301812204
86,2,0,2019,299682074191.28937,117.3681318135368,0,1,1,1,1,0,400.0,2,0,3,0,2,sentinel_2_ilocos_norte_2019-Q2.tif,viirs_ilocos_norte_2019-Q2.tif,192.9100468728865
66,1,1,2020,4069008481605.98,118.4352913210933,0,3,1,1,1,1,800.0,2,1,2,1,3,sentinel_2_35000_yamaguchi_2020-Q1.tif,viirs_35000_yamaguchi_2020-Q1.tif,2045.5194141657896
107,2,0,2019,299682074191.28937,117.3681318135368,0,1,1,1,1,0,270.0,2,1,3,0,1,sentinel_2_romblon_2019-Q2.tif,viirs_romblon_2019-Q2.tif,170.3953662729241
